,_id,eastAll,eastName,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear,eastUrl
4975,5955c4742c289c31b3b85295,16.92%,鹏华全球高收益债美元现汇,0.00%,8.78%,4.30%,1.35%,--,http://fund.eastmoney.com/001876.html
4976,5955c4772c289c31b3b85297,27.10%,前海开源沪港深优势精选混合,0.39%,25.22%,13.69%,-0.47%,--,http://fund.eastmoney.com/001875.html
4977,5955c4792c289c31b3b85299,10.00%,前海开源沪港深价值精选混合,0.73%,--,13.40%,4.76%,--,http://fund.eastmoney.com/001874.html
4978,5955c47b2c289c31b3b8529c,6.32%,嘉实增强收益定期债券C,1.11%,2.97%,1.11%,0.60%,--,http://fund.eastmoney.com/001873.html
4979,5955c47d2c289c31b3b8529e,14.55%,嘉实丰益信用定期债券C,0.95%,11.43%,1.20%,0.65%,--,http://fund.eastmoney.com/001872.html
4980,5955c47f2c289c31b3b852a0,0%,前海开源货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001871.html
4981,5955c4812c289c31b3b852a2,0%,前海开源货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001870.html
4982,5955c4832c289c31b3b852a4,18.92%,招商制造业混合A,5.46%,9.91%,6.63%,0.38%,--,http://fund.eastmoney.com/001869.html
4983,5955c4842c289c31b3b852a6,7.32%,招商产业债券C,1.82%,3.01%,1.57%,0.90%,--,http://fund.eastmoney.com/001868.html
4984,5955c4872c289c31b3b852a9,0%,诺安聚鑫宝货币D,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001867.html
4985,5955c4892c289c31b3b852ab,4.30%,北信瑞丰新成长,1.66%,3.58%,2.15%,1.36%,--,http://fund.eastmoney.com/001866.html
4986,5955c48b2c289c31b3b852ad,12.90%,前海开源事件驱动混合C,5.71%,7.52%,16.51%,7.94%,--,http://fund.eastmoney.com/001865.html
4987,5955c48e2c289c31b3b852af,10.70%,中海魅力长三角混合,7.37%,0.09%,6.44%,3.65%,--,http://fund.eastmoney.com/001864.html
4988,5955c48e2c289c31b3b852b1,5.10%,东方红收益增强债券C,4.04%,3.14%,3.72%,2.59%,--,http://fund.eastmoney.com/001863.html
4989,5955c4912c289c31b3b852b4,5.81%,东方红收益增强债券A,4.01%,3.53%,3.90%,2.67%,--,http://fund.eastmoney.com/001862.html
4990,5955c4932c289c31b3b852b6,1.17%,富安达健康人生混合,3.15%,1.46%,3.18%,0.13%,--,http://fund.eastmoney.com/001861.html
4991,5955c4952c289c31b3b852b8,4.90%,大摩增值18个月开放债券C,0.38%,4.59%,1.25%,0.58%,--,http://fund.eastmoney.com/001860.html
4992,5955c4982c289c31b3b852ba,5.50%,大摩增值18个月开放债券A,0.48%,5.08%,1.54%,0.76%,--,http://fund.eastmoney.com/001859.html
4993,5955c49a2c289c31b3b852bd,--,建信安心保本二号混合,2.90%,1.98%,0.98%,0.49%,2.80%,http://fund.eastmoney.com/001858.html
4994,5955c49b2c289c31b3b852bf,0%,易方达环保主题混合,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001856.html
4995,5955c49d2c289c31b3b852c1,5.60%,景顺长城景颐增利债券C,1.64%,3.02%,2.92%,1.93%,--,http://fund.eastmoney.com/001855.html
4996,5955c49f2c289c31b3b852c3,6.10%,景顺长城景颐增利债券A,1.73%,3.41%,3.11%,2.12%,--,http://fund.eastmoney.com/001854.html
4997,5955c4a22c289c31b3b852c5,17.79%,融通中国风1号灵活配置混合,9.15%,13.15%,8.63%,9.05%,--,http://fund.eastmoney.com/001852.html
4998,5955c4a42c289c31b3b852c8,2.30%,中融强国制造混合,0.49%,--,2.10%,1.09%,--,http://fund.eastmoney.com/001851.html
4999,5955c4a62c289c31b3b852ca,7.42%,国泰安益灵活配置混合A,2.04%,--,7.42%,4.16%,--,http://fund.eastmoney.com/001850.html
5000,5955c4a72c289c31b3b852cc,-7.20%,前海开源强势共识100强股票,6.30%,4.15%,1.20%,-2.93%,--,http://fund.eastmoney.com/001849.html
5001,5955c4aa2c289c31b3b852ce,1.40%,国寿安保尊盈一年债券C,0.80%,1.60%,1.00%,0.30%,--,http://fund.eastmoney.com/001848.html
5002,5955c4ac2c289c31b3b852d0,2.10%,国寿安保尊盈一年债券A,0.79%,2.10%,1.29%,0.49%,--,http://fund.eastmoney.com/001847.html
5003,5955c4ae2c289c31b3b852d3,5.80%,国寿安保稳健回报混合A,1.24%,3.52%,2.32%,1.15%,--,http://fund.eastmoney.com/001846.html
5004,5955c4b02c289c31b3b852d5,4.90%,国寿安保稳恒混合A,1.16%,2.94%,2.54%,1.16%,--,http://fund.eastmoney.com/001845.html
5005,5955c4b12c289c31b3b852d7,9.50%,九泰久益混合C,4.39%,--,--,7.56%,--,http://fund.eastmoney.com/001844.html
5006,5955c4b22c289c31b3b852d9,0%,九泰日添金货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001843.html
5007,5955c4b52c289c31b3b852db,0%,九泰日添金货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001842.html
5008,5955c4b62c289c31b3b852dd,5.20%,招商丰享混合A,1.06%,1.35%,1.06%,0.57%,--,http://fund.eastmoney.com/001841.html
5009,5955c4b82c289c31b3b852e0,3.00%,招商丰享混合C,1.08%,0.88%,0.78%,0.49%,--,http://fund.eastmoney.com/001840.html
5010,5955c4ba2c289c31b3b852e2,-1.60%,九泰久兴灵活配置混合,6.26%,--,--,-1.70%,--,http://fund.eastmoney.com/001839.html
5011,5955c4bc2c289c31b3b852e4,-14.50%,国投瑞银国家安全混合,7.55%,-5.32%,-6.56%,-12.93%,--,http://fund.eastmoney.com/001838.html
5012,5955c4bf2c289c31b3b852e6,30.40%,前海开源沪港深蓝筹精选混合,2.03%,31.72%,18.01%,3.25%,--,http://fund.eastmoney.com/001837.html
5013,5955c4c12c289c31b3b852e9,0.00%,长盛战略新兴产业混合C,0.00%,0.00%,0.00%,0.00%,--,http://fund.eastmoney.com/001834.html
5014,5955c4c22c289c31b3b852eb,6.50%,融通跨界成长灵活配置混合,3.80%,4.11%,-1.02%,-3.45%,--,http://fund.eastmoney.com/001830.html
5015,5955c4c52c289c31b3b852ed,3.60%,北信瑞丰中国智造主题,3.50%,-2.45%,-7.25%,-7.83%,--,http://fund.eastmoney.com/001829.html
5016,5955c4c72c289c31b3b852ef,20.90%,富国研究优选沪港深混合,6.05%,13.10%,12.05%,6.43%,--,http://fund.eastmoney.com/001827.html
5017,5955c4c92c289c31b3b852f1,0%,国寿安保增金宝货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001826.html
5018,5955c4cb2c289c31b3b852f4,-6.32%,建信中国制造2025,0.39%,--,--,-6.33%,--,http://fund.eastmoney.com/001825.html
5019,5955c4cd2c289c31b3b852f6,7.20%,博时沪港深成长企业,-0.09%,--,6.03%,2.29%,--,http://fund.eastmoney.com/001824.html
5020,5955c4cf2c289c31b3b852f8,2.19%,光大鼎鑫混合C,2.50%,2.09%,1.89%,1.38%,--,http://fund.eastmoney.com/001823.html
5021,5955c4d12c289c31b3b852fa,-15.80%,华商智能生活灵活配置混合,3.57%,-7.68%,-5.50%,-7.68%,--,http://fund.eastmoney.com/001822.html
5022,5955c4d32c289c31b3b852fc,0%,兴全天添益货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001821.html
5023,5955c4d52c289c31b3b852ff,0%,兴全天添益货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001820.html
5024,5955c4d82c289c31b3b85301,11.65%,兴全稳益债券,1.27%,4.87%,1.66%,0.97%,--,http://fund.eastmoney.com/001819.html
5025,5955c4da2c289c31b3b85303,0%,易方达瑞兴灵活配置混合E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001818.html
5026,5955c4dc2c289c31b3b85305,0%,易方达瑞兴灵活配置混合I,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001817.html
5027,5955c4de2c289c31b3b85307,2.70%,汇添富新睿精选混合A,1.88%,--,2.70%,2.29%,--,http://fund.eastmoney.com/001816.html
5028,5955c4e02c289c31b3b8530a,20.60%,华泰柏瑞激励动力混合A,6.07%,18.93%,17.77%,8.45%,--,http://fund.eastmoney.com/001815.html
5029,5955c4e22c289c31b3b8530c,--,新华阿鑫二号保本,7.00%,4.29%,1.90%,0.66%,6.47%,http://fund.eastmoney.com/001814.html
5030,5955c4e32c289c31b3b8530e,2.70%,国泰福益灵活配置混合,0.88%,--,2.39%,1.38%,--,http://fund.eastmoney.com/001813.html
5031,5955c4e52c289c31b3b85310,0%,嘉实货币E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001812.html
5032,5955c4e72c289c31b3b85312,9.20%,中欧明睿新常态混合,6.12%,10.75%,19.08%,7.27%,--,http://fund.eastmoney.com/001811.html
5033,5955c4e92c289c31b3b85314,33.40%,中欧潜力价值灵活配置混合,5.04%,26.93%,12.76%,4.87%,--,http://fund.eastmoney.com/001810.html
5034,5955c4eb2c289c31b3b85317,2.10%,中信建投智信物联网A,6.02%,--,3.34%,2.00%,--,http://fund.eastmoney.com/001809.html
5035,5955c4ed2c289c31b3b85319,-15.90%,银华互联网主题灵活配置混合,7.27%,-2.44%,8.80%,4.99%,--,http://fund.eastmoney.com/001808.html
5036,5955c4ef2c289c31b3b8531b,0%,易方达瑞智灵活配置混合E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001807.html
5037,5955c4f02c289c31b3b8531d,0%,易方达瑞智灵活配置混合I,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001806.html
5038,5955c4f22c289c31b3b8531f,5.00%,易方达瑞财混合E,1.74%,3.24%,2.04%,1.06%,--,http://fund.eastmoney.com/001803.html
5039,5955c4f52c289c31b3b85322,5.40%,易方达瑞财混合I,1.84%,3.54%,2.23%,1.25%,--,http://fund.eastmoney.com/001802.html
5040,5955c4f62c289c31b3b85324,4.70%,汇添富达欣混合A,2.35%,2.85%,2.05%,1.75%,--,http://fund.eastmoney.com/001801.html
5041,5955c4f82c289c31b3b85326,--,华安新乐享保本混合,0.60%,-0.59%,-0.30%,0.70%,0.50%,http://fund.eastmoney.com/001800.html
5042,5955c4fa2c289c31b3b85328,4.09%,泰康新回报灵活配置混合C,1.47%,0.96%,-0.68%,-0.68%,--,http://fund.eastmoney.com/001799.html
5043,5955c4fc2c289c31b3b8532a,4.10%,泰康新回报灵活配置混合A,0.91%,0.77%,-1.05%,-1.21%,--,http://fund.eastmoney.com/001798.html
5044,5955c4ff2c289c31b3b8532d,1.60%,华融新利灵活配置混合,3.15%,-1.65%,-1.26%,-1.17%,--,http://fund.eastmoney.com/001797.html
5045,5955c5012c289c31b3b8532f,7.40%,汇添富安鑫智选混合A,2.97%,5.09%,2.87%,2.29%,--,http://fund.eastmoney.com/001796.html
5046,5955c5032c289c31b3b85331,-4.70%,上投摩根文体休闲灵活配置混合,7.93%,-7.66%,9.29%,3.93%,--,http://fund.eastmoney.com/001795.html
5047,5955c5052c289c31b3b85333,2.62%,兴银朝阳债券,0.89%,1.30%,1.20%,0.69%,--,http://fund.eastmoney.com/001794.html
5048,5955c5072c289c31b3b85335,-7.30%,大成绝对收益策略混合C,0.22%,-5.31%,-4.53%,-3.84%,--,http://fund.eastmoney.com/001792.html
5049,5955c5092c289c31b3b85338,-5.60%,大成绝对收益策略混合A,0.32%,-4.45%,-4.07%,-3.48%,--,http://fund.eastmoney.com/001791.html
5050,5955c50b2c289c31b3b8533a,0%,国泰智能汽车股票,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001790.html
5051,5955c50d2c289c31b3b8533c,5.50%,国泰量化收益灵活配置混合,5.50%,--,--,--,--,http://fund.eastmoney.com/001789.html
5052,5955c50f2c289c31b3b8533e,0%,中欧骏盈货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001788.html
5053,5955c5102c289c31b3b85340,0%,中欧骏盈货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001787.html
5054,5955c5132c289c31b3b85343,11.07%,国泰信益灵活配置混合,4.01%,--,11.29%,7.23%,--,http://fund.eastmoney.com/001786.html
5055,5955c5152c289c31b3b85345,-0.90%,民生加银岁岁增利债券D,0.92%,-4.25%,0.92%,0.30%,--,http://fund.eastmoney.com/001785.html
5056,5955c5182c289c31b3b85347,9.60%,九泰久益混合A,4.38%,--,--,7.66%,--,http://fund.eastmoney.com/001782.html
5057,5955c51a2c289c31b3b85349,8.50%,建信现代服务业股票,4.93%,7.64%,10.38%,0.74%,--,http://fund.eastmoney.com/001781.html
5058,5955c51d2c289c31b3b8534c,-9.20%,中融稳健添利债券,1.79%,-6.49%,-5.02%,-3.71%,--,http://fund.eastmoney.com/001779.html
5059,5955c51f2c289c31b3b8534e,9.91%,德邦多元回报灵活配置混合C,1.16%,5.09%,2.43%,1.11%,--,http://fund.eastmoney.com/001778.html
5060,5955c5222c289c31b3b85350,30.61%,德邦多元回报灵活配置混合A,1.21%,24.60%,21.13%,18.65%,--,http://fund.eastmoney.com/001777.html
5061,5955c5242c289c31b3b85352,7.69%,中欧兴利债券,1.16%,3.24%,1.45%,0.78%,--,http://fund.eastmoney.com/001776.html
5062,5955c5262c289c31b3b85355,5.36%,鹏华弘泰C,1.43%,2.25%,1.59%,1.28%,--,http://fund.eastmoney.com/001775.html
5063,5955c5292c289c31b3b85357,0.00%,招商丰庆混合C,--,--,--,--,--,http://fund.eastmoney.com/001774.html
5064,5955c52b2c289c31b3b85359,26.70%,招商丰庆混合A,4.02%,21.94%,8.48%,4.71%,--,http://fund.eastmoney.com/001773.html
5065,5955c52d2c289c31b3b8535b,19.90%,南方消费活力,2.57%,14.41%,8.61%,3.81%,--,http://fund.eastmoney.com/001772.html
5066,5955c5302c289c31b3b8535e,0%,南方量化混合,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001771.html
5067,5955c5312c289c31b3b85360,4.00%,前海开源嘉鑫混合C,3.79%,--,4.00%,3.17%,--,http://fund.eastmoney.com/001770.html
5068,5955c5342c289c31b3b85362,31.90%,易方达瑞惠混合发起式,4.60%,17.04%,6.72%,2.17%,--,http://fund.eastmoney.com/001769.html
5069,5955c5362c289c31b3b85364,0%,华宝中国互联股票美元,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001768.html
5070,5955c5382c289c31b3b85366,0%,华宝中国互联股票人民币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001767.html
5071,5955c53a2c289c31b3b85369,-14.40%,上投摩根医疗健康股票,6.34%,4.52%,4.26%,2.27%,--,http://fund.eastmoney.com/001766.html
5072,5955c53c2c289c31b3b8536b,4.10%,前海开源嘉鑫混合A,3.79%,--,4.10%,3.17%,--,http://fund.eastmoney.com/001765.html
5073,5955c53e2c289c31b3b8536d,15.40%,广发沪港深新机遇股票,3.04%,15.28%,18.48%,5.58%,--,http://fund.eastmoney.com/001764.html
5074,5955c5402c289c31b3b8536f,-6.20%,广发多策略混合,5.39%,-1.68%,3.65%,0.32%,--,http://fund.eastmoney.com/001763.html
5075,5955c5432c289c31b3b85371,15.00%,广发安宏回报混合C,1.95%,9.32%,4.74%,3.14%,--,http://fund.eastmoney.com/001762.html
5076,5955c5452c289c31b3b85374,17.70%,广发安宏回报混合A,1.90%,9.39%,4.62%,3.06%,--,http://fund.eastmoney.com/001761.html
5077,5955c5482c289c31b3b85376,5.20%,嘉实创新成长混合,0.38%,6.37%,5.31%,-0.57%,--,http://fund.eastmoney.com/001760.html
5078,5955c54a2c289c31b3b85378,7.20%,嘉实成长增强混合,7.41%,--,8.50%,5.00%,--,http://fund.eastmoney.com/001759.html
5079,5955c54c2c289c31b3b8537a,11.30%,嘉实研究增强混合,8.69%,--,12.65%,10.09%,--,http://fund.eastmoney.com/001758.html
5080,5955c54e2c289c31b3b8537d,4.70%,嘉实主题增强混合,1.95%,--,5.12%,3.46%,--,http://fund.eastmoney.com/001757.html
5081,5955c54f2c289c31b3b8537f,3.60%,嘉实策略优选混合,0.88%,--,4.12%,2.68%,--,http://fund.eastmoney.com/001756.html
5082,5955c5512c289c31b3b85381,5.50%,嘉实新思路混合,0.96%,4.66%,3.23%,2.13%,--,http://fund.eastmoney.com/001755.html
5083,5955c5532c289c31b3b85383,2.40%,永赢量化灵活配置混合发起式,6.11%,10.82%,1.09%,-1.82%,--,http://fund.eastmoney.com/001754.html
5084,5955c5562c289c31b3b85385,-12.10%,红土创新新兴产业混合,7.99%,0.80%,4.52%,-0.45%,--,http://fund.eastmoney.com/001753.html
5085,5955c5582c289c31b3b85388,5.60%,华商信用增强债券C,1.73%,1.83%,0.00%,-0.38%,--,http://fund.eastmoney.com/001752.html
5086,5955c55a2c289c31b3b8538a,6.50%,华商信用增强债券A,1.91%,2.40%,0.28%,-0.19%,--,http://fund.eastmoney.com/001751.html
5087,5955c55d2c289c31b3b8538c,6.95%,景顺长城景瑞收益定开债,1.29%,2.24%,1.36%,0.89%,--,http://fund.eastmoney.com/001750.html
5088,5955c55f2c289c31b3b8538e,0.80%,易方达瑞富灵活配置混合E,0.80%,--,--,--,--,http://fund.eastmoney.com/001746.html
5089,5955c5612c289c31b3b85391,0.80%,易方达瑞富灵活配置混合I,0.80%,--,--,--,--,http://fund.eastmoney.com/001745.html
5090,5955c5632c289c31b3b85393,3.20%,诺安进取回报混合,3.61%,--,4.35%,2.69%,--,http://fund.eastmoney.com/001744.html
5091,5955c5652c289c31b3b85395,1.20%,诺安优选回报混合,1.10%,--,1.61%,1.00%,--,http://fund.eastmoney.com/001743.html
5092,5955c5672c289c31b3b85397,-1.00%,广发百发大数据精选混合E,2.48%,3.23%,-0.20%,-5.53%,--,http://fund.eastmoney.com/001742.html
5093,5955c5692c289c31b3b85399,-1.00%,广发百发大数据精选混合A,2.38%,3.23%,-0.30%,-5.62%,--,http://fund.eastmoney.com/001741.html
5094,5955c56c2c289c31b3b8539c,14.90%,光大中国制造2025混合,6.98%,18.21%,10.16%,9.12%,--,http://fund.eastmoney.com/001740.html
5095,5955c56e2c289c31b3b8539e,--,中融融安二号保本,2.20%,0.79%,0.29%,0.69%,1.09%,http://fund.eastmoney.com/001739.html
5096,5955c56f2c289c31b3b853a0,35.90%,圆信永丰优加生活,7.26%,17.76%,12.31%,5.51%,--,http://fund.eastmoney.com/001736.html
5097,5955c5712c289c31b3b853a2,-6.40%,广发百发大数据成长混合E,1.41%,-2.09%,-4.68%,-5.55%,--,http://fund.eastmoney.com/001735.html
5098,5955c5732c289c31b3b853a4,-6.50%,广发百发大数据成长混合A,1.41%,-2.09%,-4.69%,-5.56%,--,http://fund.eastmoney.com/001734.html
5099,5955c5752c289c31b3b853a6,2.20%,泰达宏利量化股票,5.14%,--,5.80%,-1.73%,--,http://fund.eastmoney.com/001733.html
5100,5955c5772c289c31b3b853a9,0%,广发百发大数据价值混合E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001732.html
5101,5955c5792c289c31b3b853ab,0%,广发百发大数据价值混合A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001731.html
5102,5955c57a2c289c31b3b853ad,-6.30%,兴银大健康,5.52%,1.96%,5.40%,4.00%,--,http://fund.eastmoney.com/001730.html
5103,5955c57c2c289c31b3b853af,-4.20%,银华逆向投资定开混合,0.31%,8.86%,1.27%,0.00%,--,http://fund.eastmoney.com/001729.html
5104,5955c57e2c289c31b3b853b1,-3.20%,银华战略新兴定开混合,3.20%,5.45%,1.04%,1.15%,--,http://fund.eastmoney.com/001728.html
5105,5955c5802c289c31b3b853b4,9.74%,申万菱信安鑫回报混合C,2.77%,5.29%,5.09%,3.43%,--,http://fund.eastmoney.com/001727.html
5106,5955c5822c289c31b3b853b6,3.20%,汇添富新兴消费股票,10.14%,5.95%,9.67%,7.05%,--,http://fund.eastmoney.com/001726.html
5107,5955c5852c289c31b3b853b8,10.40%,汇添富高端制造股票,6.05%,--,--,9.96%,--,http://fund.eastmoney.com/001725.html
5108,5955c5872c289c31b3b853ba,5.74%,申万菱信多策略灵活配置混合C,0.89%,3.00%,2.70%,1.48%,--,http://fund.eastmoney.com/001724.html
5109,5955c58a2c289c31b3b853bd,-16.50%,华商新动力灵活配置混合,0.48%,-13.38%,-8.14%,-8.84%,--,http://fund.eastmoney.com/001723.html
5110,5955c58b2c289c31b3b853bf,6.00%,工银银和利混合,2.61%,--,6.00%,4.02%,--,http://fund.eastmoney.com/001722.html
5111,5955c58d2c289c31b3b853c1,4.50%,工银新增益混合,1.55%,--,4.50%,2.65%,--,http://fund.eastmoney.com/001721.html
5112,5955c58f2c289c31b3b853c3,2.10%,工银新增利混合,1.79%,--,2.10%,0.99%,--,http://fund.eastmoney.com/001720.html
5113,5955c5902c289c31b3b853c5,-2.80%,工银国家战略股票,8.12%,-8.99%,6.35%,1.04%,--,http://fund.eastmoney.com/001719.html
5114,5955c5932c289c31b3b853c7,23.70%,工银物流产业股票,4.74%,14.22%,12.56%,5.73%,--,http://fund.eastmoney.com/001718.html
5115,5955c5942c289c31b3b853ca,26.90%,工银前沿医疗股票,5.93%,20.97%,13.71%,7.27%,--,http://fund.eastmoney.com/001717.html
5116,5955c5962c289c31b3b853cc,10.00%,工银新趋势灵活配置混合A,4.76%,11.00%,8.16%,3.29%,--,http://fund.eastmoney.com/001716.html
5117,5955c59a2c289c31b3b853ce,1.70%,工银新焦点混合A,2.01%,--,1.80%,1.29%,--,http://fund.eastmoney.com/001715.html
5118,5955c59b2c289c31b3b853d0,28.10%,工银文体产业股票,6.04%,15.41%,10.91%,4.49%,--,http://fund.eastmoney.com/001714.html
5119,5955c59e2c289c31b3b853d3,-2.30%,华润元大中创100ETF联接,5.97%,-6.24%,2.84%,0.93%,--,http://fund.eastmoney.com/001713.html
5120,5955c5a02c289c31b3b853d5,24.90%,东方红优势精选混合,7.30%,32.73%,27.45%,13.34%,--,http://fund.eastmoney.com/001712.html
5121,5955c5a22c289c31b3b853d7,3.30%,安信新趋势混合C,1.47%,--,3.71%,2.18%,--,http://fund.eastmoney.com/001711.html
5122,5955c5a42c289c31b3b853d9,3.40%,安信新趋势混合A,1.47%,--,3.82%,2.17%,--,http://fund.eastmoney.com/001710.html
5123,5955c5a62c289c31b3b853db,5.40%,华富物联世界灵活配置混合,0.96%,0.38%,-2.23%,-2.41%,--,http://fund.eastmoney.com/001709.html
5124,5955c5a92c289c31b3b853de,-5.30%,东兴改革精选混合,6.40%,9.35%,16.91%,10.37%,--,http://fund.eastmoney.com/001708.html
5125,5955c5ab2c289c31b3b853e0,0%,诺安高端制造股票,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001707.html
5126,5955c5ad2c289c31b3b853e2,1.40%,诺安积极回报混合,1.20%,--,1.71%,1.00%,--,http://fund.eastmoney.com/001706.html
5127,5955c5af2c289c31b3b853e4,18.54%,泓德战略转型股票,4.44%,5.74%,4.35%,0.37%,--,http://fund.eastmoney.com/001705.html
5128,5955c5b12c289c31b3b853e6,--,国投瑞银进宝保本混合,2.60%,1.68%,0.79%,0.79%,1.28%,http://fund.eastmoney.com/001704.html
5129,5955c5b32c289c31b3b853e9,24.71%,银华沪港深增长股票,7.72%,--,24.09%,11.15%,--,http://fund.eastmoney.com/001703.html
5130,5955c5b62c289c31b3b853eb,-7.49%,东方创新科技混合,7.21%,-3.21%,2.57%,-3.25%,--,http://fund.eastmoney.com/001702.html
5131,5955c5b82c289c31b3b853ed,-1.60%,中融产业升级混合,9.09%,-6.55%,2.82%,4.57%,--,http://fund.eastmoney.com/001701.html
5132,5955c5ba2c289c31b3b853ef,5.33%,建信鑫盛回报灵活配置混合,1.97%,5.34%,3.55%,2.23%,--,http://fund.eastmoney.com/001700.html
5133,5955c5bc2c289c31b3b853f2,0%,大成恒丰宝货币E,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001699.html
5134,5955c5be2c289c31b3b853f4,0%,大成恒丰宝货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001698.html
5135,5955c5c02c289c31b3b853f6,0%,大成恒丰宝货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001697.html
5136,5955c5c42c289c31b3b853f8,0%,南方智造股票,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001696.html
5137,5955c5c52c289c31b3b853fb,12.90%,泓德泓业混合,2.54%,1.99%,3.48%,1.99%,--,http://fund.eastmoney.com/001695.html
5138,5955c5c62c289c31b3b853fd,35.70%,华安沪港深外延增长混合,7.96%,19.24%,9.00%,3.12%,--,http://fund.eastmoney.com/001694.html
5139,5955c5c82c289c31b3b853ff,0%,招商招利1个月期理财债券C,0%,0%,0%,0%,0%,http://fund.eastmoney.com/001693.html
5140,5955c5ca2c289c31b3b85401,10.32%,南方国策动力,3.86%,1.13%,3.46%,-3.32%,--,http://fund.eastmoney.com/001692.html
5141,5955c5cc2c289c31b3b85403,-8.80%,南方香港成长(QDII),-0.87%,3.05%,1.90%,-1.94%,--,http://fund.eastmoney.com/001691.html
5142,5955c5cd2c289c31b3b85405,4.30%,嘉实新起点混合A,1.76%,7.64%,6.32%,2.96%,--,http://fund.eastmoney.com/001688.html
5143,5955c5cf2c289c31b3b85407,7.87%,安信新动力混合C,1.56%,4.93%,3.22%,2.20%,--,http://fund.eastmoney.com/001687.html
5144,5955c5d12c289c31b3b8540a,8.70%,安信新动力混合A,1.60%,5.43%,3.52%,2.29%,--,http://fund.eastmoney.com/001686.html
